[2025-11-16 14:40:15,441] INFO app: Logging initialized
[2025-11-16 14:40:15,441] INFO app: Logging initialized
[2025-11-16 14:40:15,441] INFO app: Logging initialized
[2025-11-16 14:40:15,441] INFO app: Logging initialized
[2025-11-16 14:40:15,441] INFO app: Logging initialized
[2025-11-16 14:40:15,645] INFO app: Logging initialized
[2025-11-16 14:40:15,645] INFO app: Logging initialized
[2025-11-16 14:40:15,645] INFO app: Logging initialized
[2025-11-16 14:40:15,645] INFO app: Logging initialized
[2025-11-16 14:40:15,645] INFO app: Logging initialized
[2025-11-16 14:40:15,645] INFO app: Logging initialized
[2025-11-16 14:40:15,645] INFO app: Logging initialized
[2025-11-16 14:40:15,645] INFO app: Logging initialized
[2025-11-16 14:40:16,012] INFO app: Logging initialized
[2025-11-16 14:40:16,012] INFO app: Logging initialized
[2025-11-16 14:40:16,012] INFO app: Logging initialized
[2025-11-16 14:40:16,012] INFO app: Logging initialized
[2025-11-16 14:40:16,012] INFO app: Logging initialized
[2025-11-16 14:40:16,012] INFO app: Logging initialized
[2025-11-16 14:40:16,012] INFO app: Logging initialized
[2025-11-16 14:40:16,012] INFO app: Logging initialized
[2025-11-16 14:40:16,012] INFO app: Logging initialized
[2025-11-16 14:40:55,628] INFO app: Logging initialized
[2025-11-16 14:40:57,943] INFO app: Logging initialized
[2025-11-16 14:40:57,943] INFO app: Logging initialized
[2025-11-16 14:41:50,969] INFO app: Logging initialized
[2025-11-16 14:41:50,969] INFO app: Logging initialized
[2025-11-16 14:41:50,969] INFO app: Logging initialized
[2025-11-16 14:51:28,825] INFO app: Logging initialized
[2025-11-16 14:51:28,879] INFO app: Logging initialized
[2025-11-16 14:51:28,879] INFO app: Logging initialized
[2025-11-16 14:51:28,935] INFO app: Logging initialized
[2025-11-16 14:51:28,935] INFO app: Logging initialized
[2025-11-16 14:51:28,935] INFO app: Logging initialized
[2025-11-16 14:51:29,012] INFO app: Logging initialized
[2025-11-16 14:51:29,012] INFO app: Logging initialized
[2025-11-16 14:51:29,012] INFO app: Logging initialized
[2025-11-16 14:51:29,012] INFO app: Logging initialized
[2025-11-16 14:51:29,271] INFO app: Logging initialized
[2025-11-16 14:51:29,271] INFO app: Logging initialized
[2025-11-16 14:51:29,271] INFO app: Logging initialized
